4387,2194,1097,548,274,137,69,34,17,9,4,2,1
0.213870029,0.216294859,0.224539282,0.228419011,0.228903977,0.238118332,0.255092144,0.248302619,0.247817653,0.239088264,0.249272551,0.257032008,0.286614937
0.209990301,0.212415131,0.222599418,0.224054316,0.227449079,0.232298739,0.249272551,0.251212415,0.240543162,0.243452958,0.243452958,0.243937924,0.268671193
0.211445199,0.212415131,0.217749758,0.231328807,0.229873909,0.229388943,0.25557711,0.254607177,0.2371484,0.245877789,0.242483026,0.245877789,0.279340446
0.204655674,0.209505335,0.22114452,0.226964113,0.230843841,0.234723569,0.247332687,0.242967992,0.241028128,0.240543162,0.24442289,0.247817653,0.267701261
0.211930165,0.216779825,0.219689622,0.228903977,0.222599418,0.227449079,0.252182347,0.245392823,0.24442289,0.241513094,0.23957323,0.245877789,0.268186227
0.212415131,0.212900097,0.219689622,0.226479146,0.232298739,0.226964113,0.249757517,0.242967992,0.245392823,0.245392823,0.243452958,0.253637245,0.254607177
0.210475267,0.212900097,0.21871969,0.226964113,0.228903977,0.234723569,0.246847721,0.237633366,0.242483026,0.238118332,0.246847721,0.261881668,0.294374394
0.208535403,0.213870029,0.220659554,0.219689622,0.22599418,0.227449079,0.240543162,0.249272551,0.240543162,0.243452958,0.246362755,0.258486906,0.301648885
0.209990301,0.208050436,0.220659554,0.224539282,0.220659554,0.232298739,0.245392823,0.236178468,0.2371484,0.239088264,0.242483026,0.252667313,0.283705141
0.215324927,0.220174588,0.222599418,0.224539282,0.227934045,0.235693501,0.243937924,0.247332687,0.24442289,0.244907856,0.240058196,0.24442289,0.272065955
0.208535403,0.211445199,0.219204656,0.221629486,0.232783705,0.239088264,0.253152279,0.240543162,0.237633366,0.239088264,0.236663434,0.252182347,0.263821532
0.203685742,0.212900097,0.220174588,0.225509214,0.234723569,0.224054316,0.248787585,0.242483026,0.249757517,0.245877789,0.248302619,0.269641125,0.273520854
0.210960233,0.214839961,0.22114452,0.226479146,0.226964113,0.23957323,0.250242483,0.251212415,0.249757517,0.245392823,0.24442289,0.256547042,0.271096023
0.209990301,0.215324927,0.22114452,0.225024248,0.230843841,0.24199806,0.253152279,0.248787585,0.247332687,0.245392823,0.248787585,0.263336566,0.286614937
0.211930165,0.22356935,0.22599418,0.230843841,0.236663434,0.24442289,0.24199806,0.23957323,0.244907856,0.241028128,0.24442289,0.248302619,0.282735209
0.210475267,0.21871969,0.222114452,0.229388943,0.228419011,0.233268671,0.245877789,0.242483026,0.241513094,0.247332687,0.242967992,0.242483026,0.267701261
0.208535403,0.215324927,0.22114452,0.22114452,0.226479146,0.235208535,0.248787585,0.24442289,0.245392823,0.243452958,0.243937924,0.247332687,0.266731329
0.206595538,0.212415131,0.216779825,0.220659554,0.22599418,0.229388943,0.243937924,0.246362755,0.241028128,0.240543162,0.239088264,0.251697381,0.273520854
0.208535403,0.211930165,0.216779825,0.224539282,0.227449079,0.23957323,0.23957323,0.247817653,0.244907856,0.24442289,0.242483026,0.25557711,0.273520854
0.212900097,0.219689622,0.220659554,0.21871969,0.225024248,0.229873909,0.240058196,0.24199806,0.240058196,0.242483026,0.24199806,0.249757517,0.270126091
0.215809893,0.21871969,0.22356935,0.232298739,0.234238603,0.235208535,0.254607177,0.244907856,0.241513094,0.242967992,0.251212415,0.260911736,0.274975752
0.210960233,0.216779825,0.21871969,0.22114452,0.220659554,0.229873909,0.246847721,0.248302619,0.24199806,0.240058196,0.242483026,0.254607177,0.273035887
0.210960233,0.216779825,0.22356935,0.226479146,0.233268671,0.235693501,0.240058196,0.249757517,0.241513094,0.242483026,0.238118332,0.252182347,0.271580989
0.209505335,0.213870029,0.221629486,0.226479146,0.229388943,0.23957323,0.246847721,0.253152279,0.240058196,0.23957323,0.250727449,0.264791465,0.288069835
0.204170708,0.213870029,0.214839961,0.22356935,0.222114452,0.227934045,0.242967992,0.243452958,0.240543162,0.2371484,0.242967992,0.241513094,0.267701261
0.210960233,0.216779825,0.226479146,0.225509214,0.236178468,0.231328807,0.244907856,0.239088264,0.247332687,0.243937924,0.240543162,0.241513094,0.268186227
0.208535403,0.214354995,0.215324927,0.22356935,0.22599418,0.238118332,0.250727449,0.243452958,0.243452958,0.24199806,0.245877789,0.247817653,0.264791465
0.208535403,0.214839961,0.22356935,0.232783705,0.232783705,0.234723569,0.2371484,0.251212415,0.247817653,0.248787585,0.245392823,0.247817653,0.266246363
0.212900097,0.213385063,0.21871969,0.22356935,0.227449079,0.234238603,0.246847721,0.241028128,0.243937924,0.238603298,0.244907856,0.243937924,0.265761397
0.205625606,0.214839961,0.217749758,0.222114452,0.22599418,0.236663434,0.246362755,0.24199806,0.240058196,0.238118332,0.23957323,0.257032008,0.282250242
0.208535403,0.213870029,0.221629486,0.226479146,0.230358875,0.233753637,0.252667313,0.240543162,0.241028128,0.245392823,0.245392823,0.248787585,0.277400582
0.210475267,0.216294859,0.22114452,0.227449079,0.228903977,0.231813773,0.252182347,0.247332687,0.244907856,0.241028128,0.238603298,0.253637245,0.273035887
0.207080504,0.212415131,0.222599418,0.221629486,0.218234724,0.234238603,0.250727449,0.250727449,0.242483026,0.24199806,0.243452958,0.248302619,0.296314258
